Customer ID,Call Duration,Call Type,Timestamp,Rate Applied,Charges
217,2,Domestic,2024-06-15 22:20:32.929103,0.05,0.1
478,3,International,2024-06-06 22:13:32.929111,0.15,0.44999999999999996
247,2,International,2024-06-13 19:54:32.929119,0.15,0.3
154,2,International,2024-05-27 22:30:32.929127,0.18,0.36
195,6,Domestic,2024-05-28 13:25:32.929135,0.05,0.30000000000000004
116,1,Domestic,2024-06-20 10:34:32.929142,0.05,0.05
196,3,Domestic,2024-06-05 20:36:32.929150,0.06,0.18
55,1,International,2024-05-29 05:52:32.929158,0.15,0.15
175,1,Domestic,2024-06-07 17:24:32.929166,0.05,0.05
466,3,Domestic,2024-06-18 00:36:32.929174,0.06,0.18
443,3,Domestic,2024-05-26 23:35:32.929182,0.05,0.15000000000000002
485,7,International,2024-06-10 11:15:32.929189,0.15,1.05
459,3,International,2024-06-15 22:01:32.929197,0.18,0.54
459,10,International,2024-06-09 11:18:32.929205,0.18,1.7999999999999998
484,1,Domestic,2024-06-01 16:26:32.929213,0.06,0.06
144,1,Domestic,2024-06-04 04:41:32.929221,0.06,0.06
314,1,Domestic,2024-06-04 05:38:32.929228,0.06,0.06
363,1,Domestic,2024-06-02 23:41:32.929236,0.05,0.05
217,3,International,2024-06-15 20:44:32.929244,0.15,0.44999999999999996
257,4,Domestic,2024-06-01 23:20:32.929252,0.05,0.2
127,1,Domestic,2024-05-28 12:30:32.929260,0.05,0.05
474,9,Domestic,2024-06-07 15:07:32.929268,0.05,0.45
173,6,Domestic,2024-06-12 04:54:32.929275,0.05,0.30000000000000004
94,2,International,2024-06-22 11:30:32.929283,0.15,0.3
499,1,Domestic,2024-06-09 15:22:32.929291,0.05,0.05
390,1,Domestic,2024-06-17 03:36:32.929299,0.05,0.05
219,1,Domestic,2024-06-13 03:49:32.929307,0.05,0.05
52,1,Domestic,2024-06-04 13:10:32.929315,0.06,0.06
19,3,Domestic,2024-06-19 18:00:32.929322,0.06,0.18
358,1,Domestic,2024-06-07 01:54:32.929330,0.05,0.05
237,2,Domestic,2024-06-14 07:20:32.929338,0.05,0.1
171,14,Domestic,2024-06-02 15:52:32.929346,0.05,0.7000000000000001
275,4,Domestic,2024-06-16 05:43:32.929354,0.05,0.2
295,9,Domestic,2024-05-28 13:39:32.929361,0.06,0.54
364,1,Domestic,2024-06-20 12:06:32.929369,0.06,0.06
160,2,International,2024-05-31 08:01:32.929377,0.18,0.36
240,3,Domestic,2024-06-19 08:04:32.929385,0.05,0.15000000000000002
65,1,Domestic,2024-06-07 08:25:32.929395,0.05,0.05
217,1,Domestic,2024-06-03 13:47:32.929403,0.05,0.05
47,4,Domestic,2024-06-17 08:17:32.929413,0.05,0.2
397,4,Domestic,2024-05-30 15:07:32.929423,0.05,0.2
74,2,Domestic,2024-06-21 05:18:32.929431,0.05,0.1
466,3,Domestic,2024-06-10 18:26:32.929439,0.06,0.18
164,2,Domestic,2024-05-26 01:06:32.929449,0.05,0.1
470,1,Domestic,2024-06-04 16:23:32.929459,0.05,0.05
198,2,International,2024-06-16 11:20:32.929466,0.18,0.36
411,1,Domestic,2024-06-09 13:34:32.929474,0.05,0.05
328,1,International,2024-05-28 04:46:32.929482,0.15,0.15
408,10,Domestic,2024-06-23 09:03:32.929490,0.05,0.5
148,3,Domestic,2024-06-12 19:00:32.929498,0.06,0.18
86,4,Domestic,2024-06-14 15:41:32.929505,0.06,0.24
9,2,Domestic,2024-05-30 19:04:32.929513,0.06,0.12
253,2,Domestic,2024-06-06 07:07:32.929521,0.05,0.1
232,1,Domestic,2024-06-20 04:41:32.929529,0.05,0.05
376,1,Domestic,2024-06-07 04:07:32.929537,0.05,0.05
498,1,Domestic,2024-06-10 16:35:32.929544,0.06,0.06
423,5,Domestic,2024-06-08 10:35:32.929552,0.05,0.25
467,4,International,2024-05-28 14:28:32.929560,0.15,0.6
247,3,International,2024-06-12 13:24:32.929568,0.15,0.44999999999999996
370,2,Domestic,2024-06-08 14:43:32.929576,0.05,0.1
1,8,International,2024-06-07 06:19:32.929584,0.18,1.44
267,1,International,2024-06-11 14:13:32.929591,0.18,0.18
105,1,Domestic,2024-06-13 11:40:32.929599,0.05,0.05
234,2,Domestic,2024-06-17 04:16:32.929607,0.05,0.1
458,5,Domestic,2024-06-11 22:45:32.929615,0.05,0.25
257,15,Domestic,2024-06-08 03:51:32.929622,0.05,0.75
475,1,Domestic,2024-06-04 22:01:32.929630,0.05,0.05
81,7,Domestic,2024-06-21 10:21:32.929638,0.06,0.42
123,6,Domestic,2024-05-29 00:17:32.929646,0.05,0.30000000000000004
492,1,Domestic,2024-06-06 12:33:32.929654,0.06,0.06
172,2,International,2024-06-02 03:19:32.929662,0.15,0.3
307,2,Domestic,2024-06-11 10:31:32.929669,0.06,0.12
273,12,Domestic,2024-06-24 00:15:32.929677,0.05,0.6000000000000001
359,1,International,2024-06-02 19:22:32.929685,0.15,0.15
247,5,Domestic,2024-06-07 14:38:32.929693,0.05,0.25
363,2,Domestic,2024-06-18 17:18:32.929701,0.05,0.1
376,4,International,2024-06-11 07:04:32.929709,0.15,0.6
194,2,International,2024-06-21 19:30:32.929717,0.15,0.3
112,3,Domestic,2024-06-07 07:34:32.929724,0.05,0.15000000000000002
23,6,Domestic,2024-06-21 14:13:32.929738,0.06,0.36
425,5,International,2024-06-17 19:11:32.929746,0.15,0.75
382,7,Domestic,2024-05-29 14:11:32.929754,0.05,0.35000000000000003
315,1,Domestic,2024-06-05 13:50:32.929764,0.06,0.06
202,4,Domestic,2024-06-24 10:53:32.929774,0.05,0.2
106,1,Domestic,2024-05-30 12:12:32.929782,0.05,0.05
94,2,Domestic,2024-05-26 22:03:32.929790,0.05,0.1
483,3,Domestic,2024-06-06 15:14:32.929800,0.05,0.15000000000000002
25,2,International,2024-06-10 18:29:32.929809,0.15,0.3
145,3,Domestic,2024-06-06 07:40:32.929817,0.05,0.15000000000000002
366,17,Domestic,2024-06-07 00:16:32.929827,0.05,0.8500000000000001
19,1,Domestic,2024-05-31 14:29:32.929837,0.06,0.06
210,4,International,2024-06-09 13:02:32.929845,0.18,0.72
82,2,Domestic,2024-06-05 02:12:32.929853,0.05,0.1
46,1,Domestic,2024-06-03 14:53:32.929864,0.05,0.05
35,1,International,2024-06-09 01:47:32.929872,0.15,0.15
202,9,Domestic,2024-05-31 04:26:32.929880,0.05,0.45
23,7,Domestic,2024-05-30 16:16:32.929888,0.06,0.42
365,8,International,2024-06-14 02:12:32.929896,0.15,1.2
470,15,International,2024-06-14 07:40:32.929903,0.15,2.25
300,1,Domestic,2024-06-24 02:22:32.929911,0.05,0.05
265,2,International,2024-06-16 18:05:32.929919,0.15,0.3
416,4,Domestic,2024-06-11 12:44:32.929927,0.06,0.24
346,2,Domestic,2024-06-07 04:17:32.929935,0.05,0.1
349,2,International,2024-06-11 06:09:32.929943,0.15,0.3
187,2,International,2024-06-01 05:38:32.929950,0.18,0.36
298,3,Domestic,2024-06-02 21:51:32.929958,0.06,0.18
190,3,Domestic,2024-05-28 06:01:32.929966,0.05,0.15000000000000002
403,1,Domestic,2024-05-29 20:16:32.929974,0.05,0.05
240,2,Domestic,2024-06-17 03:15:32.929982,0.05,0.1
349,3,Domestic,2024-06-04 10:23:32.929989,0.05,0.15000000000000002
373,3,Domestic,2024-05-28 08:11:32.929997,0.05,0.15000000000000002
127,1,Domestic,2024-05-28 10:08:32.930005,0.05,0.05
291,5,Domestic,2024-06-08 22:19:32.930013,0.06,0.3
460,1,Domestic,2024-05-26 09:29:32.930021,0.05,0.05
392,2,International,2024-06-06 16:29:32.930028,0.15,0.3
473,5,Domestic,2024-06-09 14:53:32.930036,0.06,0.3
475,3,Domestic,2024-06-19 13:38:32.930044,0.05,0.15000000000000002
111,1,International,2024-06-02 09:40:32.930052,0.15,0.15
43,4,Domestic,2024-06-17 13:49:32.930060,0.06,0.24
301,3,Domestic,2024-06-22 21:37:32.930068,0.05,0.15000000000000002
134,5,Domestic,2024-06-08 21:05:32.930075,0.05,0.25
13,4,Domestic,2024-06-06 09:53:32.930083,0.05,0.2
11,3,Domestic,2024-05-26 15:01:32.930091,0.05,0.15000000000000002
102,3,Domestic,2024-06-21 11:59:32.930102,0.05,0.15000000000000002
454,1,Domestic,2024-06-16 12:34:32.930110,0.05,0.05
197,1,Domestic,2024-05-31 15:23:32.930118,0.05,0.05
391,2,Domestic,2024-06-03 08:01:32.930126,0.05,0.1
55,3,Domestic,2024-06-12 17:01:32.930134,0.05,0.15000000000000002
183,3,International,2024-06-20 15:06:32.930142,0.15,0.44999999999999996
19,2,Domestic,2024-06-19 07:53:32.930149,0.06,0.12
363,1,Domestic,2024-06-13 23:10:32.930157,0.05,0.05
262,3,Domestic,2024-06-15 13:11:32.930165,0.06,0.18
473,2,Domestic,2024-06-19 01:40:32.930173,0.06,0.12
9,4,International,2024-06-20 02:49:32.930181,0.18,0.72
148,1,Domestic,2024-06-04 22:43:32.930188,0.06,0.06
25,3,International,2024-06-20 12:49:32.930196,0.15,0.44999999999999996
306,9,Domestic,2024-06-01 16:11:32.930204,0.05,0.45
72,1,International,2024-06-03 02:05:32.930212,0.15,0.15
434,2,Domestic,2024-06-17 18:56:32.930220,0.06,0.12
485,1,Domestic,2024-06-17 12:28:32.930228,0.05,0.05
422,3,Domestic,2024-06-09 18:03:32.930235,0.05,0.15000000000000002
322,3,Domestic,2024-06-09 19:18:32.930243,0.05,0.15000000000000002
57,2,Domestic,2024-06-24 12:14:32.930251,0.05,0.1
22,3,Domestic,2024-06-15 00:22:32.930259,0.05,0.15000000000000002
312,7,Domestic,2024-06-16 14:49:32.930267,0.06,0.42
36,1,International,2024-06-01 20:07:32.930275,0.15,0.15
179,1,Domestic,2024-06-07 15:26:32.930283,0.05,0.05
68,6,Domestic,2024-06-18 16:32:32.930293,0.05,0.30000000000000004
496,3,International,2024-06-05 04:36:32.930303,0.15,0.44999999999999996
1,7,International,2024-06-09 00:22:32.930311,0.18,1.26
48,3,Domestic,2024-05-26 20:03:32.930318,0.06,0.18
417,5,Domestic,2024-06-16 19:10:32.930326,0.05,0.25
152,2,Domestic,2024-06-12 01:06:32.930337,0.06,0.12
433,5,Domestic,2024-05-30 10:18:32.930346,0.05,0.25
197,8,Domestic,2024-06-19 10:12:32.930354,0.05,0.4
58,3,International,2024-06-14 05:17:32.930362,0.15,0.44999999999999996
48,1,Domestic,2024-06-02 13:01:32.930369,0.06,0.06
441,1,Domestic,2024-06-10 07:42:32.930377,0.05,0.05
448,1,International,2024-06-17 06:13:32.930385,0.15,0.15
355,1,Domestic,2024-06-21 11:27:32.930393,0.06,0.06
234,2,Domestic,2024-06-20 01:45:32.930401,0.05,0.1
498,3,Domestic,2024-06-22 19:56:32.930408,0.06,0.18
437,3,Domestic,2024-06-13 11:12:32.930416,0.06,0.18
188,2,Domestic,2024-06-19 07:03:32.930424,0.05,0.1
382,3,Domestic,2024-06-03 10:06:32.930432,0.05,0.15000000000000002
114,1,International,2024-06-17 23:39:32.930440,0.18,0.18
90,1,Domestic,2024-06-20 20:40:32.930447,0.05,0.05
369,1,Domestic,2024-06-04 03:02:32.930455,0.05,0.05
427,3,Domestic,2024-06-08 12:08:32.930463,0.06,0.18
169,1,Domestic,2024-06-20 21:23:32.930471,0.05,0.05
363,1,Domestic,2024-06-14 16:40:32.930479,0.05,0.05
410,2,Domestic,2024-06-16 17:15:32.930487,0.05,0.1
443,6,Domestic,2024-06-02 02:57:32.930495,0.05,0.30000000000000004
361,1,Domestic,2024-06-04 20:16:32.930503,0.05,0.05
177,4,Domestic,2024-06-10 20:10:32.930510,0.06,0.24
500,4,Domestic,2024-05-29 08:58:32.930518,0.05,0.2
192,5,Domestic,2024-06-01 19:24:32.930528,0.05,0.25
133,9,Domestic,2024-06-22 15:59:32.930538,0.05,0.45
172,1,Domestic,2024-06-23 19:14:32.930546,0.05,0.05
18,1,Domestic,2024-06-03 07:15:32.930554,0.05,0.05
251,7,International,2024-06-10 13:23:32.930566,0.15,1.05
441,2,Domestic,2024-06-12 23:07:32.930574,0.05,0.1
473,3,Domestic,2024-06-13 04:12:32.930582,0.06,0.18
112,4,Domestic,2024-06-22 19:16:32.930591,0.05,0.2
489,4,Domestic,2024-05-29 14:09:32.930601,0.05,0.2
40,9,Domestic,2024-06-10 23:46:32.930609,0.06,0.54
102,18,Domestic,2024-06-09 21:46:32.930618,0.05,0.9
369,4,Domestic,2024-06-04 18:06:32.930628,0.05,0.2
174,2,Domestic,2024-06-06 04:58:32.930636,0.06,0.12
314,7,Domestic,2024-06-11 13:50:32.930645,0.06,0.42
341,1,International,2024-05-26 03:19:32.930655,0.15,0.15
408,1,Domestic,2024-06-13 15:02:32.930663,0.05,0.05
412,7,Domestic,2024-06-16 03:43:32.930671,0.05,0.35000000000000003
302,1,International,2024-05-27 02:59:32.930679,0.15,0.15
196,1,International,2024-06-01 04:34:32.930687,0.18,0.18
72,1,Domestic,2024-06-19 06:01:32.930695,0.05,0.05
182,6,Domestic,2024-06-08 09:13:32.930703,0.05,0.30000000000000004
241,3,Domestic,2024-05-27 23:57:32.930710,0.05,0.15000000000000002
289,4,International,2024-06-10 18:50:32.930718,0.15,0.6
323,1,Domestic,2024-06-01 19:31:32.930726,0.06,0.06
113,5,International,2024-06-10 12:38:32.930742,0.15,0.75
340,5,Domestic,2024-06-15 00:01:32.930751,0.05,0.25
163,2,Domestic,2024-06-08 23:18:32.930759,0.05,0.1
39,2,International,2024-05-25 18:22:32.930767,0.18,0.36
235,1,Domestic,2024-06-18 16:46:32.930775,0.05,0.05
431,12,Domestic,2024-06-06 10:09:32.930783,0.05,0.6000000000000001
71,4,Domestic,2024-06-17 07:32:32.930790,0.06,0.24
219,9,Domestic,2024-06-14 15:32:32.930801,0.05,0.45
5,2,Domestic,2024-06-15 23:39:32.930809,0.05,0.1
241,5,Domestic,2024-05-27 05:14:32.930817,0.05,0.25
165,5,Domestic,2024-06-23 10:51:32.930825,0.06,0.3
1,4,Domestic,2024-06-21 03:51:32.930833,0.06,0.24
470,11,Domestic,2024-05-30 22:57:32.930840,0.05,0.55
381,2,International,2024-06-13 15:42:32.930848,0.15,0.3
184,1,Domestic,2024-05-27 18:17:32.930856,0.05,0.05
391,4,Domestic,2024-06-22 13:59:32.930864,0.05,0.2
369,4,Domestic,2024-06-03 13:30:32.930872,0.05,0.2
448,3,Domestic,2024-06-03 18:28:32.930880,0.05,0.15000000000000002
8,1,International,2024-06-18 01:39:32.930888,0.18,0.18
108,3,International,2024-06-13 14:12:32.930895,0.15,0.44999999999999996
382,2,Domestic,2024-06-21 12:44:32.930903,0.05,0.1
382,2,Domestic,2024-06-02 12:20:32.930911,0.05,0.1
478,4,International,2024-06-05 07:52:32.930919,0.15,0.6
448,5,International,2024-05-29 17:43:32.930927,0.15,0.75
185,1,International,2024-06-21 15:22:32.930935,0.18,0.18
284,2,Domestic,2024-06-11 19:46:32.930942,0.05,0.1
154,1,International,2024-06-02 09:28:32.930950,0.18,0.18
34,1,Domestic,2024-06-02 00:19:32.930958,0.05,0.05
497,5,Domestic,2024-06-21 16:33:32.930966,0.05,0.25
352,8,Domestic,2024-06-04 00:24:32.930974,0.06,0.48
22,2,Domestic,2024-06-15 21:17:32.930981,0.05,0.1
380,5,Domestic,2024-05-25 16:31:32.930989,0.05,0.25
148,7,International,2024-05-30 11:42:32.930998,0.18,1.26
398,6,Domestic,2024-06-05 00:41:32.931009,0.05,0.30000000000000004
151,1,Domestic,2024-06-16 12:27:32.931017,0.05,0.05
67,10,Domestic,2024-06-15 23:01:32.931025,0.05,0.5
403,2,Domestic,2024-06-19 17:00:32.931036,0.05,0.1
78,2,Domestic,2024-06-22 15:39:32.931045,0.05,0.1
232,1,International,2024-06-01 03:42:32.931053,0.15,0.15
39,2,Domestic,2024-06-01 15:03:32.931062,0.06,0.12
165,1,Domestic,2024-05-30 00:38:32.931072,0.06,0.06
99,1,Domestic,2024-06-14 23:40:32.931080,0.05,0.05
129,2,International,2024-06-08 15:59:32.931088,0.15,0.3
19,5,Domestic,2024-06-08 08:15:32.931096,0.06,0.3
271,7,Domestic,2024-06-15 02:19:32.931104,0.05,0.35000000000000003
473,2,Domestic,2024-06-17 23:17:32.931112,0.06,0.12
1,6,Domestic,2024-06-19 17:28:32.931120,0.06,0.36
287,6,International,2024-05-27 16:21:32.931127,0.18,1.08
485,5,Domestic,2024-05-26 02:43:32.931135,0.05,0.25
180,1,Domestic,2024-06-23 09:21:32.931143,0.05,0.05
427,4,International,2024-06-10 02:32:32.931151,0.18,0.72
256,9,Domestic,2024-06-18 10:42:32.931159,0.05,0.45
174,4,Domestic,2024-06-10 10:16:32.931167,0.06,0.24
342,2,Domestic,2024-06-03 04:45:32.931175,0.06,0.12
50,3,Domestic,2024-06-06 17:41:32.931182,0.05,0.15000000000000002
20,4,Domestic,2024-06-02 06:44:32.931190,0.05,0.2
105,3,Domestic,2024-05-29 08:04:32.931198,0.05,0.15000000000000002
190,1,International,2024-05-26 06:36:32.931206,0.15,0.15
239,2,Domestic,2024-06-15 13:09:32.931214,0.05,0.1
43,5,Domestic,2024-06-15 11:38:32.931222,0.06,0.3
5,6,Domestic,2024-05-27 07:18:32.931230,0.05,0.30000000000000004
463,1,Domestic,2024-06-19 03:27:32.931238,0.05,0.05
248,10,Domestic,2024-06-16 21:59:32.931246,0.05,0.5
66,2,Domestic,2024-06-18 13:38:32.931253,0.06,0.12
396,4,Domestic,2024-05-27 02:49:32.931261,0.06,0.24
251,5,Domestic,2024-06-14 08:52:32.931269,0.05,0.25
128,6,Domestic,2024-06-12 05:01:32.931277,0.05,0.30000000000000004
185,9,Domestic,2024-06-10 06:20:32.931285,0.06,0.54
188,2,Domestic,2024-05-28 03:58:32.931293,0.05,0.1
183,6,Domestic,2024-06-17 10:55:32.931301,0.05,0.30000000000000004
71,1,Domestic,2024-06-11 00:50:32.931308,0.06,0.06
66,4,Domestic,2024-05-29 13:32:32.931316,0.06,0.24
456,5,Domestic,2024-06-06 06:28:32.931324,0.05,0.25
329,4,International,2024-06-20 06:46:32.931332,0.15,0.6
250,1,Domestic,2024-06-08 19:07:32.931340,0.06,0.06
155,7,International,2024-05-30 21:55:32.931348,0.15,1.05
412,1,Domestic,2024-05-26 09:10:32.931356,0.05,0.05
421,1,Domestic,2024-06-20 03:44:32.931363,0.05,0.05
79,4,Domestic,2024-06-17 18:31:32.931371,0.06,0.24
19,2,Domestic,2024-06-04 13:19:32.931379,0.06,0.12
478,6,Domestic,2024-05-29 13:49:32.931387,0.05,0.30000000000000004
435,2,Domestic,2024-06-12 00:04:32.931395,0.05,0.1
269,1,International,2024-05-30 14:54:32.931403,0.15,0.15
45,6,Domestic,2024-06-08 07:07:32.931411,0.05,0.30000000000000004
262,3,Domestic,2024-06-03 23:09:32.931418,0.06,0.18
222,1,Domestic,2024-06-20 08:17:32.931426,0.05,0.05
129,4,International,2024-06-02 00:17:32.931434,0.15,0.6
106,3,International,2024-06-06 20:31:32.931442,0.15,0.44999999999999996
251,3,Domestic,2024-06-22 14:17:32.931450,0.05,0.15000000000000002
121,2,Domestic,2024-06-04 19:29:32.931458,0.05,0.1
230,6,Domestic,2024-06-18 19:01:32.931465,0.05,0.30000000000000004
281,6,Domestic,2024-05-29 05:36:32.931474,0.05,0.30000000000000004
227,4,Domestic,2024-06-16 10:41:32.931487,0.05,0.2
410,1,Domestic,2024-06-10 14:57:32.931496,0.05,0.05
397,6,Domestic,2024-06-07 11:58:32.931504,0.05,0.30000000000000004
275,4,Domestic,2024-05-27 03:40:32.931514,0.05,0.2
138,4,Domestic,2024-06-22 20:45:32.931523,0.05,0.2
173,2,Domestic,2024-06-11 19:38:32.931531,0.05,0.1
327,7,International,2024-06-02 11:17:32.931539,0.15,1.05
271,4,Domestic,2024-06-13 11:20:32.931547,0.05,0.2
215,1,Domestic,2024-06-02 07:05:32.931555,0.06,0.06
228,2,Domestic,2024-06-22 22:29:32.931563,0.05,0.1
107,7,Domestic,2024-06-12 17:53:32.931570,0.05,0.35000000000000003
159,1,Domestic,2024-06-21 17:38:32.931578,0.05,0.05
382,10,Domestic,2024-06-20 19:32:32.931586,0.05,0.5
136,4,Domestic,2024-06-18 07:30:32.931594,0.05,0.2
251,3,International,2024-05-30 15:23:32.931602,0.15,0.44999999999999996
30,1,Domestic,2024-06-06 04:04:32.931610,0.05,0.05
98,1,Domestic,2024-05-26 04:07:32.931618,0.05,0.05
97,9,Domestic,2024-06-19 15:19:32.931625,0.05,0.45
257,2,Domestic,2024-05-31 21:33:32.931633,0.05,0.1
272,5,Domestic,2024-06-06 11:26:32.931641,0.06,0.3
370,2,Domestic,2024-06-12 17:29:32.931649,0.05,0.1
11,1,Domestic,2024-06-10 08:20:32.931657,0.05,0.05
411,1,Domestic,2024-06-14 03:42:32.931665,0.05,0.05
342,3,International,2024-06-22 19:33:32.931672,0.18,0.54
168,12,Domestic,2024-06-08 22:22:32.931680,0.05,0.6000000000000001
211,2,International,2024-06-22 17:53:32.931688,0.15,0.3
172,2,Domestic,2024-06-22 04:28:32.931696,0.05,0.1
326,2,International,2024-05-30 17:33:32.931704,0.15,0.3
120,3,Domestic,2024-06-03 09:13:32.931712,0.06,0.18
185,2,Domestic,2024-05-28 11:45:32.931719,0.06,0.12
432,7,Domestic,2024-06-18 11:25:32.931727,0.06,0.42
424,3,Domestic,2024-06-07 09:01:32.931740,0.05,0.15000000000000002
39,3,Domestic,2024-06-11 04:54:32.931748,0.06,0.18
468,1,Domestic,2024-06-07 05:46:32.931756,0.05,0.05
387,13,Domestic,2024-05-30 16:07:32.931764,0.06,0.78
439,1,International,2024-06-12 21:41:32.931772,0.15,0.15
257,1,Domestic,2024-06-19 19:24:32.931779,0.05,0.05
279,4,Domestic,2024-06-15 01:21:32.931787,0.05,0.2
230,3,Domestic,2024-06-01 20:33:32.931795,0.05,0.15000000000000002
451,2,International,2024-06-20 14:16:32.931803,0.15,0.3
446,2,Domestic,2024-06-14 22:40:32.931811,0.05,0.1
115,5,Domestic,2024-06-06 17:15:32.931818,0.06,0.3
418,1,Domestic,2024-06-13 16:04:32.931826,0.05,0.05
401,6,Domestic,2024-06-16 10:05:32.931834,0.06,0.36
304,4,Domestic,2024-06-05 08:55:32.931842,0.05,0.2
91,2,Domestic,2024-05-31 14:34:32.931850,0.06,0.12
309,2,Domestic,2024-06-22 17:04:32.931858,0.06,0.12
61,1,Domestic,2024-06-05 17:05:32.931865,0.05,0.05
103,5,Domestic,2024-05-31 17:28:32.931873,0.05,0.25
215,3,Domestic,2024-06-08 09:03:32.931881,0.06,0.18
102,2,Domestic,2024-06-20 15:46:32.931889,0.05,0.1
395,3,International,2024-05-25 14:21:32.931897,0.18,0.54
143,17,International,2024-06-06 15:29:32.931905,0.15,2.55
90,2,Domestic,2024-06-20 03:27:32.931912,0.05,0.1
118,8,Domestic,2024-06-01 13:06:32.931920,0.05,0.4
139,2,Domestic,2024-06-15 23:00:32.931928,0.05,0.1
391,1,Domestic,2024-06-01 10:55:32.931936,0.05,0.05
303,1,Domestic,2024-05-30 18:36:32.931944,0.05,0.05
240,2,Domestic,2024-05-27 15:33:32.931952,0.05,0.1
136,1,International,2024-06-18 21:17:32.931961,0.15,0.15
5,1,International,2024-06-01 02:50:32.931972,0.15,0.15
209,8,Domestic,2024-06-06 01:52:32.931980,0.06,0.48
87,6,Domestic,2024-06-19 19:18:32.931988,0.06,0.36
450,5,International,2024-06-17 02:00:32.931999,0.18,0.8999999999999999
347,1,International,2024-05-25 17:28:32.932008,0.15,0.15
319,1,International,2024-05-31 10:09:32.932016,0.18,0.18
277,1,Domestic,2024-06-09 13:25:32.932024,0.05,0.05
455,4,Domestic,2024-06-09 08:02:32.932031,0.05,0.2
375,8,Domestic,2024-05-29 06:52:32.932039,0.06,0.48
121,2,Domestic,2024-06-12 18:12:32.932047,0.05,0.1
245,1,Domestic,2024-06-07 09:58:32.932055,0.05,0.05
358,3,Domestic,2024-05-25 22:23:32.932063,0.05,0.15000000000000002
90,2,International,2024-05-31 15:44:32.932071,0.15,0.3
478,2,International,2024-06-20 08:24:32.932079,0.15,0.3
140,3,Domestic,2024-06-02 21:08:32.932086,0.05,0.15000000000000002
112,4,International,2024-06-16 12:28:32.932094,0.15,0.6
395,1,Domestic,2024-06-09 10:51:32.932102,0.06,0.06
438,1,International,2024-06-17 09:58:32.932110,0.15,0.15
465,16,Domestic,2024-05-27 03:51:32.932118,0.05,0.8
394,1,Domestic,2024-06-13 15:54:32.932126,0.05,0.05
375,1,Domestic,2024-05-31 16:50:32.932133,0.06,0.06
240,1,Domestic,2024-05-26 12:20:32.932141,0.05,0.05
272,1,Domestic,2024-06-03 04:33:32.932149,0.06,0.06
143,2,Domestic,2024-06-15 11:05:32.932157,0.05,0.1
442,5,International,2024-05-29 09:02:32.932165,0.18,0.8999999999999999
207,2,Domestic,2024-05-27 04:18:32.932175,0.06,0.12
119,2,Domestic,2024-06-14 04:42:32.932183,0.05,0.1
84,4,Domestic,2024-06-24 04:56:32.932191,0.06,0.24
388,3,Domestic,2024-05-31 19:54:32.932199,0.05,0.15000000000000002
480,6,Domestic,2024-05-27 01:42:32.932207,0.05,0.30000000000000004
251,7,Domestic,2024-05-27 04:07:32.932215,0.05,0.35000000000000003
278,1,Domestic,2024-06-19 18:51:32.932223,0.05,0.05
163,5,Domestic,2024-05-31 13:53:32.932231,0.05,0.25
142,2,Domestic,2024-06-12 08:13:32.932238,0.06,0.12
350,14,Domestic,2024-06-09 14:53:32.932246,0.05,0.7000000000000001
31,2,Domestic,2024-06-21 12:15:32.932254,0.05,0.1
458,14,International,2024-05-31 18:09:32.932262,0.15,2.1
326,5,Domestic,2024-06-17 23:53:32.932270,0.05,0.25
91,1,Domestic,2024-06-18 04:20:32.932278,0.06,0.06
128,3,International,2024-06-03 12:36:32.932286,0.15,0.44999999999999996
267,15,Domestic,2024-05-26 17:28:32.932293,0.06,0.8999999999999999
36,6,Domestic,2024-05-26 11:49:32.932301,0.05,0.30000000000000004
458,1,International,2024-05-30 17:00:32.932309,0.15,0.15
336,4,Domestic,2024-06-05 18:53:32.932317,0.05,0.2
280,2,Domestic,2024-05-25 13:54:32.932325,0.06,0.12
213,1,International,2024-06-20 09:50:32.932333,0.18,0.18
424,2,International,2024-06-22 15:11:32.932341,0.15,0.3
233,1,Domestic,2024-06-18 17:50:32.932349,0.05,0.05
228,6,Domestic,2024-05-26 19:30:32.932356,0.05,0.30000000000000004
369,2,International,2024-06-11 19:58:32.932364,0.15,0.3
298,6,Domestic,2024-06-07 01:22:32.932372,0.06,0.36
237,1,Domestic,2024-05-27 17:01:32.932380,0.05,0.05
471,2,Domestic,2024-05-25 23:57:32.932389,0.05,0.1
21,1,Domestic,2024-06-13 16:30:32.932400,0.06,0.06
96,1,International,2024-06-15 10:00:32.932408,0.15,0.15
465,1,International,2024-06-19 05:52:32.932416,0.15,0.15
51,1,International,2024-06-03 13:29:32.932426,0.15,0.15
337,3,International,2024-06-19 15:12:32.932435,0.15,0.44999999999999996
311,2,Domestic,2024-06-03 02:35:32.932443,0.06,0.12
469,2,Domestic,2024-06-13 19:53:32.932453,0.05,0.1
380,2,Domestic,2024-06-14 05:51:32.932462,0.05,0.1
388,7,Domestic,2024-06-13 23:22:32.932470,0.05,0.35000000000000003
62,8,Domestic,2024-06-06 06:47:32.932479,0.05,0.4
343,3,Domestic,2024-06-10 20:42:32.932489,0.05,0.15000000000000002
153,2,International,2024-06-24 10:40:32.932497,0.15,0.3
224,1,Domestic,2024-05-30 13:31:32.932505,0.05,0.05
454,10,Domestic,2024-06-03 17:03:32.932516,0.05,0.5
142,1,Domestic,2024-06-07 02:41:32.932525,0.06,0.06
